Item Information,Price,Date of check,URL for Amazon Listing
GIGABYTE GeForce RTX 3080 Gaming OC 10G (REV2.0) Graphics Card, 3X WINDFORCE Fans, LHR, 10GB 320-bit GDDR6X, GV-N3080GAMING OC-10GD REV2.0 Video Card,1639.99,02/03/2022,https://www.amazon.com/GIGABYTE-GeForce-Graphics-WINDFORCE-GV-N3080GAMING/dp/B098TZ3RMZ/ref=sr_1_8?keywords=NVIDIA+3080&qid=1643916784&sr=8-8
Nvidia 3080 Founders Edition,1739.99,02/03/2022,https://www.amazon.com/NVIDIA-Nvidia-3080-Founders-Edition/dp/B08JCRHZGW/ref=sr_1_3?keywords=NVIDIA+3080&qid=1643916784&sr=8-3
MSI Gaming GeForce RTX 3080 LHR 10GB GDRR6X 320-Bit HDMI/DP Nvlink Torx Fan 4 RGB Ampere Architecture OC Graphics Card (RTX 3080 Gaming Z Trio 10G LHR),1789.59,02/03/2022,https://www.amazon.com/MSI-GeForce-RTX-3080-LHR/dp/B0995S7548/ref=sr_1_6?keywords=NVIDIA+3080&qid=1643916784&sr=8-6
GIGABYTE NVIDIA GeForce RTX 3070 Ti OC Triple-Fan RGB Illuminated Gaming Graphics Card, 8GB 256-bit GDDR6X 1830 MHz Clock DLSS PCIe 4.0 DirectX 12 2 x Displayport 1.4a 2 x HDMI 2.1 + HDMI Cable,$1,199
99,02/03/2022,https://www.amazon.com/GIGABYTE-Triple-Fan-Illuminated-Graphics-Displayport/dp/B09R6TFCTJ/ref=sr_1_1_sspa?keywords=NVIDIA+3070&qid=1643916844&sr=8-1-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzN1dGOFE2WkJITTRLJmVuY3J5cHRlZElkPUExMDE0MDE1MlRXQ1BQUUw1WFVMQiZlbmNyeXB0ZWRBZElkPUEwNzA0MTAwWE5LWVUyU0ZEQzQ2JndpZGdldE5hbWU9c3BfYXRmJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==
MSI GeForce RTX 3070 OC Gaming Z Trio LHR Graphics Card 8GB GDDR6 256-Bit PCIe 4.0 Triple-Fan 3RD Gen Tensor Cores up to 2X Throughput 3 x DisplayPort 1.4a 1x HDMI w/ Mytrix_HDMI Cable,$1,199.99,02/03/2022,https://www.amazon.com/Graphics-Triple-Fan-Throughput-DisplayPort-Mytrix_HDMI/dp/B09DZ6M6ZG/ref=sr_1_19?keywords=NVIDIA+3070&qid=1643916848&sr=8-19
EVGA Ultra GeForce RTX 3070 Ti FTW3 Graphics Card 8GB GDDR6X PCIe 4.0 Triple Fan iCX3 Technology ARGB LED Metal Backplate 1x HDMI 2.1 3X DisplayPort 1.4a w/ Mytrix HDMI 2.1 Cable(4k@120Hz/8K@60Hz),$1,399
99,02/03/2022,https://www.amazon.com/GeForce-Graphics-Technology-Backplate-DisplayPort/dp/B097WQRHMX/ref=sr_1_2_sspa?keywords=NVIDIA+3070&qid=1643916848&sr=8-2-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzTFNJQ0NYWjJXQ0dGJmVuY3J5cHRlZElkPUEwMjA2MjQ2M0o3RDE1QVQzUE1UWSZlbmNyeXB0ZWRBZElkPUEwNzU2NDQwMldUWEsxM08yUUdRSCZ3aWRnZXROYW1lPXNwX2F0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=
GIGABYTE NVIDIA GeForce RTX 3070 Ti OC Triple-Fan RGB Illuminated Gaming Graphics Card, 8GB 256-bit GDDR6X 1830 MHz Clock DLSS PCIe 4.0 DirectX 12 2 x Displayport 1.4a 2 x HDMI 2.1 + HDMI Cable,$1,199
99,02/03/2022,https://www.amazon.com/GIGABYTE-Triple-Fan-Illuminated-Graphics-Displayport/dp/B09R6TFCTJ/ref=sr_1_1_sspa?keywords=NVIDIA+3070&qid=1643916844&sr=8-1-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzN1dGOFE2WkJITTRLJmVuY3J5cHRlZElkPUExMDE0MDE1MlRXQ1BQUUw1WFVMQiZlbmNyeXB0ZWRBZElkPUEwNzA0MTAwWE5LWVUyU0ZEQzQ2JndpZGdldE5hbWU9c3BfYXRmJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==
MSI GeForce RTX 3070 OC Gaming Z Trio LHR Graphics Card 8GB GDDR6 256-Bit PCIe 4.0 Triple-Fan 3RD Gen Tensor Cores up to 2X Throughput 3 x DisplayPort 1.4a 1x HDMI w/ Mytrix_HDMI Cable,$1,199.99,02/03/2022,https://www.amazon.com/Graphics-Triple-Fan-Throughput-DisplayPort-Mytrix_HDMI/dp/B09DZ6M6ZG/ref=sr_1_19?keywords=NVIDIA+3070&qid=1643916848&sr=8-19
EVGA Ultra GeForce RTX 3070 Ti FTW3 Graphics Card 8GB GDDR6X PCIe 4.0 Triple Fan iCX3 Technology ARGB LED Metal Backplate 1x HDMI 2.1 3X DisplayPort 1.4a w/ Mytrix HDMI 2.1 Cable(4k@120Hz/8K@60Hz),$1,399
99,02/03/2022,https://www.amazon.com/GeForce-Graphics-Technology-Backplate-DisplayPort/dp/B097WQRHMX/ref=sr_1_2_sspa?keywords=NVIDIA+3070&qid=1643916848&sr=8-2-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzTFNJQ0NYWjJXQ0dGJmVuY3J5cHRlZElkPUEwMjA2MjQ2M0o3RDE1QVQzUE1UWSZlbmNyeXB0ZWRBZElkPUEwNzU2NDQwMldUWEsxM08yUUdRSCZ3aWRnZXROYW1lPXNwX2F0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=
